('{descriptor} turkish rose petal cocoa', 14)			0.9964994593739623
('grapefruit {descriptor} flavor', 9)			0.9670466753959552
('{descriptor} orange peel tonka bean', 24)			0.9653334198355925
('{descriptor} green hazelnut saffron', 14)			0.9633031309435334
('masculine colognes {descriptor} exalting effect', 10)			0.962933437019281
('{descriptor} watercress mandarin', 11)			0.9616523784462647
('gaiac wood {descriptor} slight creamy cheese type', 11)			0.9609908016592366
('lavender {descriptor} watercress', 11)			0.9596892008912457
('{descriptor} marshmallow incense', 12)			0.9595180743142926
('use {descriptor} citrus vanilla', 12)			0.9571790550128726
('{descriptor} key odorants rosewood', 14)			0.9551011938294985
('{descriptor} some flavouring agent cedar', 20)			0.9539193905907982
('starfruit {descriptor} woody waxy leather', 12)			0.9539054474025621
('{descriptor} flavor musk', 10)			0.9528490959782081
('{descriptor} somewhat harsh chemical cedarwood', 14)			0.9527781299842062
('vanilla {descriptor} black tea sake', 10)			0.9523894071696282
('{descriptor} nutmeg woody', 16)			0.9511201887025956
('{descriptor} usage lavender', 8)			0.950691334768741
('{descriptor} herbal rosemary animalic damp', 12)			0.9501329719339148
('{descriptor} sugar cane amber', 21)			0.9499238069936395
('{descriptor} flavor butter', 10)			0.9499181504916738
('{descriptor} woody waxy leather white musjs', 13)			0.9496863281457681
('{descriptor} watercress saffron', 11)			0.9496118091397834
('{descriptor} woody waxy leather chocolate', 13)			0.9495451111090871
('alliaceous coffee {descriptor} exalting effect', 10)			0.9481190671943489
('{descriptor} lemon zest mandarin', 14)			0.9479204125076497
('{descriptor} flavor balsam', 10)			0.9479055490571129
('{descriptor} mixture pimento', 11)			0.9477602951137141
('{descriptor} nutmeg spices', 14)			0.9472232735366359
('{descriptor} hazelnut starfruit', 13)			0.9461305824397879
('{descriptor} watercress leather', 11)			0.9449213760870911
('{descriptor} some flavouring agent tonken musk', 21)			0.944778249853556
('{descriptor} somewhat harsh chemical eaglewood', 14)			0.9445796778490432
('{descriptor} chili peach clove', 14)			0.9442701774132662
('{descriptor} lemon zest sandalwood', 14)			0.9427429159214876
('{descriptor} watercress jasmin', 11)			0.9427052116551562
('{descriptor} lemon zest sandalwood booster', 14)			0.9422893869971711
('{descriptor} parmesan cheese oceanic', 14)			0.9414230884582291
('{descriptor} slight creamy cheese type vetiver', 11)			0.9405133642167045
('{descriptor} lemon zest waterlily', 14)			0.9404208478432251
('{descriptor} many floral fragrances sweet woody almond fragrant baked bread', 16)			0.9403078709281143
('{descriptor} bitter almond clove', 12)			0.9401123926553634
('{descriptor} bitter almond mimosa', 13)			0.939958622336434
('{descriptor} mixture patchouli', 11)			0.9393538377278847
('{descriptor} some flavouring agent lily', 20)			0.9391975799446522
('{descriptor} orange peel ylang ylang', 23)			0.9388301515172466
('pear {descriptor} flavor', 10)			0.9380888212512363
('{descriptor} cheddar cheese pink pepper', 13)			0.9379014135147559
('{descriptor} mouthfeel taste balsamic woody', 14)			0.936322945483543
('{descriptor} woody waxy leather spring blossoms', 13)			0.9363222043036825
('jasmine {descriptor} black tea sake', 11)			0.9361006505005767
('incense {descriptor} savory products', 10)			0.936065299710362
('{descriptor} nutmeg citrus lime', 15)			0.9358773094182962
('bergamot absolute {descriptor} watercress', 12)			0.9358431065409787
('{descriptor} herbal rosemary amber', 12)			0.9348666526403018
('{descriptor} woody waxy leather frankincense', 13)			0.9344713068344794
('{descriptor} flavor black currant', 10)			0.9344696449205301
('moss {descriptor} warm coco winey', 11)			0.9344038997570483
('{descriptor} watercress tonka', 11)			0.9339865125842699
('ginger {descriptor} exalting effect', 10)			0.933664626724025
('{descriptor} umami flavor enhancer grapefruit', 9)			0.9333325906811747
